Name,Plx,Teff,angDia,model,store,RA,DEC
TIC271044777,2.64059,4825,0.0179,ck04,n,294.3909489,44.7629523
TIC271046092,0.701621,5885,0.0067,ck04,n,294.4843821,44.1669355
TIC271046140,2.57183,5740,0.0285,ck04,n,294.4536991,44.1457626
TIC271046907,1.90453,5079,0.0136,ck04,n,294.3853917,43.8254461
TIC271050878,0.550184,5508,0.0045,ck04,n,294.3667312,42.2526408
TIC271051532,0.56516,5679,0.005,ck04,n,294.4872785,42.0069064
TIC271052158,3.69041,5378,0.0326,ck04,n,294.6741507,42.0756037
TIC271158747,1.95296,5476,0.0158,ck04,n,294.6500256,43.3356106
TIC271158815,0.478474,5993,0.0051,ck04,n,294.5270634,43.3681317
TIC271159855,0.738012,5679,0.0065,ck04,n,294.6325781,43.8076687
TIC271159950,1.86777,5232,0.0155,ck04,n,294.6679021,43.8532104
TIC271162671,1.01146,5935,0.01,ck04,n,294.6129869,45.060174
TIC271162715,1.94862,4524,0.0123,ck04,n,294.5536825,45.0813011
TIC271163971,1.31846,5614,0.0112,ck04,n,294.5693544,45.6711623
TIC271164596,0.684883,5821,0.0064,ck04,n,294.613689,45.9846265
TIC271164778,0.905832,5866,0.0115,ck04,n,294.5668577,46.0757312
TIC271165395,0.650755,5806,0.0061,ck04,n,294.6481708,46.3923173
TIC271165854,0.92864,5303,0.0071,ck04,n,294.5335974,46.6182365
TIC271165895,1.27528,4094,0.0063,ck04,n,294.528597,46.6408737
TIC271169413,31.5815,3558,0.1087,nextgen,n,211.0135378,-30.0141252
TIC271253848,0.62618,6371,0.0062,ck04,n,294.6969361,46.7202043
TIC271253957,0.934364,5840,0.0096,ck04,n,294.8309749,46.6595768
TIC271255413,2.6172,4306,0.0153,ck04,n,294.7094688,45.9695533
TIC271255614,0.819164,5870,0.0079,ck04,n,294.6940261,45.866809
TIC271256817,0.959626,5474,0.0079,ck04,n,294.8160447,45.3060844
TIC271259677,1.28666,5387,0.0101,ck04,n,294.8438103,44.0776872
TIC271260980,1.01829,6142,0.0137,ck04,n,294.7420605,43.5367842
TIC271262203,3.65228,3705,0.017,ck04,n,294.7739245,43.0561976
TIC271346561,1.65604,5732,0.0149,ck04,n,294.9855607,42.7277355
TIC271347119,1.11938,5148,0.0081,ck04,n,294.9096739,42.9351987
TIC271347296,0.895723,6020,0.0094,ck04,n,294.9568477,43.0142991
TIC271348323,1.44057,5693,0.011,ck04,n,294.9971007,43.4358698
TIC271349932,4.59312,4861,0.032,ck04,n,294.9550809,44.1499518
TIC271350547,1.15891,5834,0.0086,ck04,n,294.9805416,44.4252384
TIC271351820,1.17409,5441,0.0094,ck04,n,294.8469333,45.0344155
TIC271352188,2.02881,5739,0.0194,ck04,n,294.9735313,45.2136867
TIC271355361,1.02914,5753,0.0093,ck04,n,294.989137,46.8383058
TIC271355638,1.42108,5776,0.0122,ck04,n,295.0027458,46.9873389
TIC271424795,2.09087,4830,0.0142,ck04,n,295.0217193,46.6192011
TIC271427581,1.14445,5332,0.0087,ck04,n,295.0485389,45.3426781
TIC271430916,1.76765,5312,0.0136,ck04,n,295.1099549,43.9151012
TIC271433874,0.5334307,6037,0.0055,ck04,n,295.054238,42.7568316
TIC271537530,2.95651,4017,0.017,ck04,n,295.3044942,42.4753193
TIC271537714,0.340536,6241,0.0041,ck04,n,295.3298254,42.5349698
TIC271537790,1.20647,5431,0.0097,ck04,n,295.2048999,42.5596699
TIC271538318,0.590994,6018,0.0062,ck04,n,295.2392569,42.7264842
TIC271539239,1.41711,5064,0.0099,ck04,n,295.3081524,43.0444026
TIC271545939,2.11736,4350,0.013,ck04,n,295.251187,45.8429537
TIC271546110,0.784916,6620,0.012,ck04,n,295.1753619,45.9308594
TIC271546191,2.758953,4504,0.0159,ck04,n,295.2288521,45.9710432
TIC271546798,2.40134,5478,0.0192,ck04,n,295.3131906,46.2375024
TIC271661839,1.03137,5888,0.0099,ck04,n,295.34273,46.6022134
TIC271662623,1.49472,5502,0.0147,ck04,n,295.4128785,46.2665801
TIC271663670,1.15986,6077,0.0124,ck04,n,295.4634045,45.8127697
TIC271669275,1.10888,5902,0.0111,ck04,n,295.4174725,43.6056117
TIC271669616,0.730368,6747,0.0123,ck04,n,295.4757022,43.4931119
TIC271671025,3.05187,6025,0.0355,ck04,n,295.4042546,42.9812789
TIC271752712,0.75684,6337,0.0099,ck04,n,295.4097409,42.1507935
TIC271755153,0.6364,5712,0.0071,ck04,n,295.5761011,42.0233639
TIC271758442,1.03142,5281,0.0078,ck04,n,295.5678578,42.4781064
TIC271758949,0.973229,5337,0.0074,ck04,n,295.6247375,42.5458739
TIC271759028,0.548413,5961,0.0055,ck04,n,295.5912652,42.5552261
TIC271760755,3.55575,5486,0.0281,ck04,n,295.57423,42.8064255
TIC271762145,0.889572,5785,0.0082,ck04,n,295.6513819,43.0297781
TIC271763415,0.924665,5794,0.0085,ck04,n,295.502673,43.2326992
TIC271769940,2.60696,4208,0.0133,ck04,n,295.579329,44.5459052
TIC271770315,0.912359,5472,0.0076,ck04,n,295.6292745,44.6905815
TIC271774166,0.91836,5836,0.0091,ck04,n,295.5772681,46.2547028
TIC27186509,1.85697,6417,0.0244,ck04,n,294.4685197,49.3309789
TIC27187218,1.15117,6322,0.0143,ck04,n,294.4639165,49.7650473
TIC27187386,1.2218,5475,0.01,ck04,n,294.5254573,49.872484
TIC271877680,1.24639,5807,0.0123,ck04,n,295.6848595,47.7480914
TIC271877992,1.31231,5618,0.0122,ck04,n,295.7921797,47.6000699
TIC271881331,2.05104,4818,0.0164,ck04,n,295.8215678,46.0530562
TIC271885110,1.13711,5330,0.0107,ck04,n,295.6629002,44.5258237
TIC27188610,1.39116,5500,0.0116,ck04,n,294.5177291,50.6703927
TIC271958892,1.65058,4769,0.0109,ck04,n,295.8254663,42.9433716
TIC271959909,1.13096,5515,0.0092,ck04,n,295.6935734,42.6094543
TIC271960006,1.65711,4776,0.0111,ck04,n,295.7353911,42.5762317
TIC271960465,0.919771,5299,0.0071,ck04,n,295.7661979,42.4242822
TIC271964647,1.39619,5595,0.0109,ck04,n,295.9463854,42.6588324
TIC271966200,0.598893,6077,0.0064,ck04,n,295.8874773,43.1559952
TIC271968263,1.20983,5813,0.0116,ck04,n,295.9513472,43.8519884
TIC271970692,0.610133,6214,0.0073,ck04,n,295.9482766,44.753096
TIC271971130,23.5534,3075,0.0526,nextgen,n,113.8523276,-73.5774089
TIC272073383,0.56484,5596,0.0047,ck04,n,295.9261101,45.383869
TIC272073436,1.1292,5383,0.0091,ck04,n,295.9049795,45.4054296
TIC272074477,2.1649228,4587,0.0141,ck04,n,295.9065297,45.8090893
TIC272078218,0.738217,5674,0.0091,ck04,n,295.9206663,47.4486164
TIC272080244,0.739337,6063,0.0069,ck04,n,296.1313474,47.4388098
TIC272083644,1.27418,5406,0.01,ck04,n,296.0422962,45.98514
TIC272083669,0.922088,5573,0.008,ck04,n,296.0642702,45.9767647
TIC272084528,0.876807,5502,0.0071,ck04,n,296.0756231,45.6270165
TIC272085033,0.753306,5877,0.013,ck04,n,296.0642944,45.4285986
TIC272172942,2.73453,5770,0.0295,ck04,n,296.0071956,44.8535698
TIC272173269,2.05799,5071,0.0155,ck04,n,296.022301,44.7326691
TIC272180236,2.1046,6040,0.0331,ck04,n,296.1040313,42.3425818
TIC272180918,0.83421,6062,0.0088,ck04,n,296.0318985,42.1418634
TIC272180958,1.76402,5653,0.0154,ck04,n,296.0322,42.1317392
TIC272184502,0.92243,5187,0.0068,ck04,n,296.2038586,42.7778165
TIC272269239,0.670294,6704,0.0111,ck04,n,296.2935173,43.4032189
TIC272270522,0.619142,5924,0.006,ck04,n,296.3079895,43.8213706
TIC272270869,0.848296,5484,0.0066,ck04,n,296.1882618,43.9368118
TIC272272564,1.03152,5538,0.0087,ck04,n,296.1589897,44.5630457
TIC272275278,0.046623,5675,0.0004,ck04,n,296.196155,45.6343124
TIC272278272,0.859004,5512,0.0104,ck04,n,296.2776587,46.8998006
TIC272278496,2.02253,4836,0.0137,ck04,n,296.177272,46.9989635
TIC272279290,0.978491,5573,0.0105,ck04,n,296.1834239,47.3587776
TIC272279981,1.24757,5757,0.0088,ck04,n,296.2320536,47.6788626
TIC272282253,2.20874,5105,0.016,ck04,n,296.3410342,47.1709335
TIC27231753,1.52647,5139,0.0116,ck04,n,294.5703593,50.6730147
TIC27233725,2.74565,4391,0.0174,ck04,n,294.6208506,49.894219
TIC27235573,1.16312,5455,0.0092,ck04,n,294.6802199,49.1401106
TIC272375343,2.34776,6165,0.0295,ck04,n,296.4673039,42.5987984
TIC272376022,0.956491,5756,0.0089,ck04,n,296.397542,42.3969273
TIC27239111,1.14464,6126,0.0126,ck04,n,294.8661073,48.6389923
TIC27239696,1.46931,5933,0.0217,ck04,n,294.8351052,48.9823204
TIC27239856,0.647423,6159,0.0075,ck04,n,294.8526163,49.0574468
TIC27240575,0.802013,6046,0.0075,ck04,n,294.7842662,49.4920557
TIC272484980,1.56877,5206,0.0121,ck04,n,296.4834007,42.6633806
TIC272488625,1.25918,5630,0.0111,ck04,n,296.6368878,43.8027948
TIC272489533,1.05376,5526,0.0087,ck04,n,296.5662171,44.1058077
TIC272489594,1.67082,4612,0.0109,ck04,n,296.6034317,44.1292537
TIC272490211,0.563997,6122,0.005,ck04,n,296.6014013,44.3252289
TIC272491028,0.676306,6082,0.0073,ck04,n,296.5166659,44.6086233
TIC272491981,3.51014,5066,0.0255,ck04,n,296.5476395,44.9418307
TIC272496083,0.962587,6335,0.0103,ck04,n,296.4985951,46.5772484
TIC272596372,0.705552,6090,0.007,ck04,n,296.5600307,46.8574644
TIC272597130,2.19381,5594,0.019,ck04,n,296.4960493,47.1827848
TIC272601000,1.7895442,5913,0.0173,ck04,n,296.7558056,46.9982799
TIC272601375,2.56708,5243,0.0196,ck04,n,296.6547477,46.8352242
TIC272601590,1.04629,6169,0.013,ck04,n,296.8034146,46.7411011
TIC272602477,1.5331472,5756,0.0108,ck04,n,296.6972773,46.3716969
TIC272605867,1.26769,5461,0.0103,ck04,n,296.7529742,45.0411049
TIC272707494,0.66501,5984,0.0056,ck04,n,296.7463986,43.0454207
TIC272708868,1.70785,3837,0.0083,ck04,n,296.6939428,42.6261145
TIC272715773,2.119,5331,0.0166,ck04,n,296.9520797,43.2720233
TIC272716728,1.16365,5957,0.012,ck04,n,296.9235822,43.5664628
TIC272719153,0.497523,6202,0.0059,ck04,n,296.8948517,44.3717429
TIC272837755,2.1442,5610,0.0185,ck04,n,296.9588566,46.3940661
TIC272839596,1.56001,5573,0.0122,ck04,n,296.8086813,47.1718557
TIC272841734,0.570006,6496,0.0082,ck04,n,296.9687937,47.7514799
TIC272842291,1.32734,5443,0.0106,ck04,n,296.9867284,47.4773531
TIC272843289,1.05618,6561,0.0162,ck04,n,297.1242915,47.0369876
TIC272843763,0.997899,5865,0.0103,ck04,n,297.0683931,46.8342497
TIC272845785,0.835647,5326,0.0061,ck04,n,297.0456122,46.0273893
TIC272940104,0.541166,6083,0.0059,ck04,n,297.0191018,44.3274936
TIC272942100,5.22348,3568,0.0233,nextgen,n,296.9853002,43.6586043
TIC272942844,1.09517,5527,0.0092,ck04,n,297.0200549,43.4325382
TIC272943597,1.91976,5544,0.015,ck04,n,296.9811361,43.2097025
TIC272944301,1.01233,5842,0.0093,ck04,n,297.070398,42.9777396
TIC272944990,0.950448,6089,0.0111,ck04,n,296.9985853,42.7819633
TIC273035189,5.08792,4894,0.0322,ck04,n,297.2717207,43.3330644
TIC273036122,2.38745,5355,0.0187,ck04,n,297.2121215,43.643789
TIC273036401,1.14023,5816,0.0102,ck04,n,297.2789115,43.7239693
TIC273044848,1.30007,6170,0.015,ck04,n,297.2590664,46.843165
TIC273046164,1.10685,5944,0.02,ck04,n,297.2158443,47.3785082
TIC273047792,1.22675,6436,0.0171,ck04,n,297.3288329,47.815459
TIC273129679,0.926132,5557,0.0077,ck04,n,297.3931183,47.1645814
TIC273130565,1.32886,5416,0.0109,ck04,n,297.4015491,46.8239976
TIC273131021,0.820419,6198,0.0095,ck04,n,297.3750954,46.6622201
TIC273131845,0.607504,5701,0.0054,ck04,n,297.3394624,46.3472165
TIC273132699,1.25353,5180,0.0121,ck04,n,297.3159994,46.0232642
TIC273141643,0.7776,5958,0.008,ck04,n,297.3012497,43.1418313
TIC273231214,2.0676,6182,0.0292,ck04,n,297.3330716,41.8911186
TIC273234664,1.57292,5222,0.0117,ck04,n,297.4600468,42.8398172
TIC273234825,1.39093,5990,0.0129,ck04,n,297.4653351,42.8828517
TIC273238089,0.584989,6158,0.0067,ck04,n,297.5885341,43.8411937
TIC273372570,0.637792,6215,0.0062,ck04,n,297.4808253,46.5891373
TIC273373488,1.80766,4713,0.0121,ck04,n,297.5098911,46.9614121
TIC273373582,3.73881,3784,0.0177,ck04,n,297.4868347,46.9966782
TIC273377282,1.4725,5894,0.0156,ck04,n,297.6509281,47.3962246
TIC273378026,0.990559,5862,0.0092,ck04,n,297.7232008,47.1126833
TIC273378480,1.21039,5288,0.0083,ck04,n,297.7397823,46.9418957
TIC273378908,0.366448,5972,0.0037,ck04,n,297.711553,46.7679816
TIC273379660,0.936437,5333,0.0073,ck04,n,297.7792466,46.4926688
TIC273383120,1.57488,5979,0.0177,ck04,n,297.7119299,45.261985
TIC273499989,1.67758,5570,0.0144,ck04,n,297.7242257,43.5272796
TIC273500946,0.639816,5678,0.0057,ck04,n,297.6644677,43.2489903
TIC273507060,0.945245,6370,0.0127,ck04,n,297.9447714,42.1918449
TIC273582656,1.12865,5844,0.0107,ck04,n,297.919724,45.2742038
TIC273590427,3.05948,3900,0.0151,ck04,n,297.8423073,46.5743595
TIC273591945,1.21805,5948,0.0122,ck04,n,297.9381813,46.8813194
TIC273681023,0.91283,5264,0.007,ck04,n,297.8082232,47.9466342
TIC273681580,3.29135,4910,0.0242,ck04,n,297.9707271,47.7316041
TIC273685548,0.697148,6293,0.0075,ck04,n,297.9516071,46.2647024
TIC273690178,2.28043,5345,0.0235,ck04,n,298.0794448,44.746248
TIC273690208,1.59556,6087,0.0166,ck04,n,298.0954404,44.7370612
TIC273690421,1.10436,5442,0.01,ck04,n,297.9541684,44.6674491
TIC273694712,0.833682,5796,0.0081,ck04,n,298.0230967,43.3634761
TIC273694735,0.70091,5840,0.0055,ck04,n,298.0029203,43.3545882
TIC273773509,1.27973,5692,0.0126,ck04,n,298.0144601,42.9574314
TIC273866337,1.78099,6681,0.029,ck04,n,298.2026236,44.9258585
TIC273873718,5.4249,3810,0.0257,ck04,n,298.2581101,47.6050031
TIC273875149,1.19075,4971,0.0083,ck04,n,298.3026595,47.6939654
TIC273875635,1.17385,5378,0.008,ck04,n,298.348382,47.4913021
TIC273876171,0.510076,5803,0.0082,ck04,n,298.3183909,47.2794824
TIC27390527,0.54123,5909,0.0053,ck04,n,295.0641963,49.3589615
TIC27391836,0.998262,5967,0.0102,ck04,n,294.9513923,48.6511709
TIC27394293,1.79369,5790,0.0212,ck04,n,295.1190067,48.4813635
TIC27396246,0.962586,6200,0.0147,ck04,n,295.2126472,49.56216
TIC27397848,2.99628,6004,0.0312,ck04,n,295.2264739,50.5592348
TIC274017990,1.86534,5268,0.0141,ck04,n,298.3848866,46.2759867
TIC274022334,0.923566,5633,0.01,ck04,n,298.4012866,44.8381709
TIC274030824,1.22517,6115,0.0168,ck04,n,298.3957687,42.4597712
TIC274031725,1.15004,6335,0.015,ck04,n,298.3144494,42.2473698
TIC274126997,1.33575,5429,0.0112,ck04,n,298.4501035,44.2840193
TIC274198407,2.01555,5746,0.0223,ck04,n,298.4828337,46.7936357
TIC274198958,1.33114,6014,0.0155,ck04,n,298.493273,47.0130566
TIC27455225,0.765653,5857,0.0073,ck04,n,295.4025625,50.4785992
TIC27456723,0.920577,6063,0.0086,ck04,n,295.3024604,49.5890456
TIC27458633,0.881653,5986,0.0074,ck04,n,295.2886934,48.5997243
TIC27458799,0.818645,5353,0.0063,ck04,n,295.3543571,48.5153932
TIC27491137,23.8322,5200,0.1707,ck04,n,217.3920159,39.7903991
TIC27531854,1.04108,5772,0.0087,ck04,n,295.5864604,49.6668523
TIC27531978,2.34754,5875,0.0197,ck04,n,295.5212866,49.7386804
TIC27532033,1.40879,5731,0.0139,ck04,n,295.5712566,49.774514
TIC27532128,0.431246,6031,0.0045,ck04,n,295.5241011,49.8295211
TIC27532561,1.36346,4723,0.0095,ck04,n,295.4570818,50.0771838
TIC27534138,2.16449,6197,0.033,ck04,n,295.4865821,51.0135237
TIC27534458,1.26097,6291,0.0239,ck04,n,295.5384415,51.2030002
TIC275486985,0.940924,5615,0.0071,ck04,n,293.1465698,47.7297053
TIC275488493,0.75349,5985,0.0078,ck04,n,293.1444017,46.6662155
TIC275490218,1.41284,5575,0.0121,ck04,n,293.0571982,45.5511266
TIC275490412,0.712904,5704,0.0053,ck04,n,293.2045009,45.4353919
TIC275490723,0.932442,5215,0.007,ck04,n,293.0579794,45.2487472
TIC275493574,1.32511,5190,0.0102,ck04,n,293.0613138,43.5813577
TIC275494505,0.697864,6144,0.0102,ck04,n,293.0794629,43.073677
TIC275494550,0.374134,5612,0.0032,ck04,n,293.2005664,43.0500379
TIC275494853,1.79493,5642,0.0164,ck04,n,293.0940391,42.8964457
TIC275496016,0.438967,6564,0.0064,ck04,n,293.1273357,42.3200578
TIC275568400,0.665683,6248,0.0067,ck04,n,293.2936129,42.1963497
TIC275569511,1.1589,5664,0.0102,ck04,n,293.2173563,42.7205846
TIC275569784,1.29964,5569,0.0109,ck04,n,293.3224114,42.8674925
TIC275573295,1.5105,5817,0.0148,ck04,n,293.3722109,44.7851812
TIC275573429,1.33989,5638,0.0116,ck04,n,293.2609013,44.8688656
TIC275573748,1.53774,6112,0.0236,ck04,n,293.2300178,45.053364
TIC275575346,0.693543,5735,0.0062,ck04,n,293.3116962,46.0416516
TIC275575525,1.181,6435,0.0122,ck04,n,293.2135155,46.1751457
TIC27639443,1.2171,5792,0.0115,ck04,n,295.8065515,50.9097521
TIC27642556,0.941726,5851,0.0091,ck04,n,295.6514492,49.2612954
TIC27644083,2.6069041,5927,0.0255,ck04,n,295.6486585,48.4955191
TIC27645404,4.60485,4990,0.0326,ck04,n,295.8594318,47.9396001
TIC27649203,1.28463,4877,0.009,ck04,n,295.9383737,49.7911337
TIC27649489,1.17616,5855,0.015,ck04,n,295.8465148,49.9361586
TIC27686898,0.712777,5847,0.0064,ck04,n,295.8161668,51.1217249
TIC27687265,1.1502,4948,0.0088,ck04,n,295.9091695,51.3478777
TIC277634430,39.53,3201,0.0882,nextgen,n,164.1138903,-72.9851736
TIC27766596,1.05616,5403,0.0083,ck04,n,296.0213374,50.5678019
TIC27766705,1.01226,5261,0.0075,ck04,n,296.0094827,50.4983929
TIC27767452,1.61267,5333,0.0112,ck04,n,296.1512831,50.0957806
TIC27769688,4.44064,5565,0.0438,ck04,n,296.1328135,48.9773095
TIC27771842,0.914247,6092,0.008,ck04,n,296.1207272,47.9214736
TIC27772524,0.579846,6043,0.0054,ck04,n,296.2860853,48.2246328
TIC27774043,0.830221,5830,0.008,ck04,n,296.3219786,48.9714373
TIC27776660,1.81152,6067,0.018,ck04,n,296.2300306,50.2752091
TIC27776674,3.3591,3701,0.0153,ck04,n,296.2220259,50.2873626
TIC27777414,0.916013,6402,0.0096,ck04,n,296.3019792,50.6723115
TIC277833995,12.8433,3855,0.0693,ck04,n,156.4054989,2.5138829
TIC277869696,8.07382,4141,0.0451,ck04,n,156.6226981,4.7640203
TIC27843776,1.1393,5360,0.0081,ck04,n,296.3665054,51.3194548
TIC27843860,0.817409,6163,0.0097,ck04,n,296.4031319,51.2712773
TIC27845000,0.860293,5923,0.0082,ck04,n,296.3768521,50.6214592
TIC27847148,1.72438,5884,0.0157,ck04,n,296.4185696,49.540148
TIC27847814,0.694369,5956,0.0075,ck04,n,296.4644914,49.1828952
TIC278892590,80.4512426,2566,0.0898,nextgen,n,346.6263919,-5.0434618
TIC27911400,2.25527,5051,0.0149,ck04,n,296.8509823,50.6987736
TIC27912377,0.575041,6161,0.0046,ck04,n,296.7727406,50.1883667
TIC27912642,0.731062,6051,0.0078,ck04,n,296.8534096,50.0373196
TIC27913639,2.76045,4754,0.0185,ck04,n,296.7244553,49.5326846
TIC27913951,0.783621,5644,0.0059,ck04,n,296.7533555,49.3780726
TIC27914290,0.985108,6058,0.0108,ck04,n,296.7541629,49.2087085
TIC27914389,0.916171,6014,0.0094,ck04,n,296.8591787,49.1620125
TIC27914560,0.510384,6209,0.005,ck04,n,296.8520316,49.0844359
TIC279741379,61.2455,4640,0.3987,ck04,n,51.7501882,-63.500166
TIC27987264,3.16548,4871,0.0212,ck04,n,296.8229326,48.1077628
TIC27988327,1.87249,5854,0.0253,ck04,n,297.028162,48.2086019
TIC27988995,1.60366,4913,0.011,ck04,n,297.0255947,48.4785669
TIC27990682,1.8174,4839,0.0122,ck04,n,296.9964872,49.2563228
TIC279913214,0.869576,5566,0.0074,ck04,n,285.8032016,44.8733983
TIC279913347,1.98294,5078,0.0136,ck04,n,285.7174414,44.7583487
TIC279915288,1.44425,4919,0.0099,ck04,n,285.8305091,43.198377
TIC279915521,1.15515,5203,0.0086,ck04,n,285.7227502,43.0094855
TIC279915745,0.669477,6184,0.0067,ck04,n,285.7994917,42.8117427
TIC279917005,0.7876461,5499,0.0063,ck04,n,285.4750512,48.0348356
TIC279917282,0.867838,5698,0.0077,ck04,n,285.3469737,48.3122283
TIC279917678,1.73383,5381,0.0135,ck04,n,285.3138209,48.72527
TIC279917996,0.794899,5902,0.0079,ck04,n,285.3662532,49.0448172
TIC27992970,2.52462,6113,0.031,ck04,n,297.0188074,50.409046
TIC280437559,12.9155,4435,0.0805,ck04,n,115.1366858,2.0985879
TIC28084836,2.5384,4392,0.0144,ck04,n,297.0905543,49.6264867
TIC28089143,1.50292,5736,0.02,ck04,n,297.2778906,48.3203542
TIC28089606,0.589092,6100,0.0064,ck04,n,297.3915863,48.5606875
TIC28159518,5.2896,4710,0.0339,ck04,n,297.292558,49.9817499
TIC281748980,9.16867,3157,0.0256,nextgen,n,163.2519122,5.3064776
TIC281885301,3.42298,5322,0.0261,ck04,n,174.9602543,0.603596
TIC281886199,2.95691,4742,0.0182,ck04,n,175.0972238,4.5574311
TIC28227113,6.38331,5534,0.0517,ck04,n,297.4865503,49.6233975
TIC28229515,0.803145,5812,0.0076,ck04,n,297.4795142,48.418582
TIC28230011,1.48405,5616,0.0128,ck04,n,297.4636477,48.1813978
TIC28230581,2.04577,6231,0.0303,ck04,n,297.7865467,47.8861542
TIC28231454,1.76087,5148,0.0129,ck04,n,297.6726072,48.3023458
TIC28234022,0.624761,6184,0.0079,ck04,n,297.6422563,49.594958
TIC28234096,2.13772,5524,0.0177,ck04,n,297.7363605,49.637101
TIC28357724,2.38983,5536,0.0211,ck04,n,297.9615616,48.2443363
TIC28361088,7.62554,3768,0.0376,ck04,n,298.1061315,48.4016448
TIC28361491,0.865098,6113,0.0097,ck04,n,298.1147862,48.4943834
TIC28364164,1.2067,5848,0.0153,ck04,n,298.0676519,49.412541
TIC283722336,153.081,4699,1.1106,ck04,n,348.3372026,57.1696255
TIC284441182,19.2202,3709,0.084,ck04,n,10.0891431,61.2133868
TIC28448711,2.11098,5997,0.0255,ck04,n,298.2689217,48.9167391
TIC28448998,0.9264447,5727,0.0133,ck04,n,298.2948708,48.7754
TIC28450124,0.947726,6028,0.01,ck04,n,298.2007268,48.2677925
TIC287080092,8.7945,5996,0.0982,ck04,n,243.4888534,63.5335297
TIC287256467,12.8442,5659,0.1171,ck04,n,258.7623456,18.3403449
TIC287333762,8.5568,5010,0.0565,ck04,n,207.3497402,-12.2849182
TIC288527728,1.82143,5945,0.0235,ck04,n,191.363117,-6.576051
TIC290005350,0.629308,5839,0.0061,ck04,n,290.5867992,51.6957731
TIC290032428,1.12166,4940,0.0372,ck04,n,290.6218844,51.0573453
TIC290034635,1.50432,6046,0.0153,ck04,n,290.6365144,48.9961494
TIC290035455,0.789465,5580,0.0063,ck04,n,290.6761874,48.2942362
TIC290035649,1.82727,5855,0.0274,ck04,n,290.5523552,48.1262575
TIC290348383,42.3332,4819,0.3032,ck04,n,328.7181708,-77.3388025
TIC291090078,7.96463,4320,0.0489,ck04,n,178.3296746,6.4123178
TIC293375721,3.53616,4877,0.0253,ck04,n,131.2665588,13.5497322
TIC293460551,2.70677,4740,0.0179,ck04,n,132.0098683,16.9017663
TIC293496724,3.07977,4726,0.0209,ck04,n,132.1268608,15.6558964
TIC293497191,3.453708,4350,0.0215,ck04,n,132.142853,17.1905813
TIC293954617,24.2603,5037,0.1783,ck04,n,300.6154535,53.3774418
TIC296739893,30.253,3708,0.1548,ck04,n,142.1734459,-12.1671652
TIC297373047,13.1035,3926,0.0756,ck04,n,233.3698192,-16.7737113
TIC29781292,7.13389,6120,0.0962,ck04,n,65.2383065,-68.1026875
TIC298785034,2.26281,4611,0.0145,ck04,n,287.6572346,48.9822053
TIC298834019,3.78279,4725,0.0243,ck04,n,287.9978721,50.9441847
TIC298834402,1.27179,5774,0.011,ck04,n,287.8674123,50.5955846
TIC298836607,2.28848,4128,0.0121,ck04,n,287.8578541,48.7739646
TIC298837729,1.50495,5329,0.0109,ck04,n,288.1209339,47.9666141
TIC298892283,2.0125,5477,0.0165,ck04,n,288.1624396,48.165153
TIC298896336,3.96961,6225,0.0583,ck04,n,288.1009312,50.0336844
TIC298897851,1.21792,5908,0.0137,ck04,n,288.1447323,51.2756446
TIC298962633,0.468974,5979,0.0048,ck04,n,288.2317293,50.5678345
TIC298969755,3.3785,4508,0.0195,ck04,n,288.4957831,51.0819286
TIC299028577,1.44209,5230,0.0105,ck04,n,288.664484,51.4983798
TIC299029323,1.19419,5754,0.0126,ck04,n,288.6462564,50.7889645
TIC299030528,1.50668,6187,0.0189,ck04,n,288.6615682,49.7371538
TIC299032517,0.778936,5826,0.0061,ck04,n,288.6178715,48.0983639
TIC299033074,0.645507,6761,0.0103,ck04,n,288.8552821,48.208517
TIC299033092,0.797882,5754,0.0076,ck04,n,288.7549029,48.226203
TIC299033164,0.949177,5837,0.0088,ck04,n,288.7499866,48.2771163
TIC299087968,1.27147,5485,0.0103,ck04,n,288.9217259,49.7620237
TIC299089587,3.66345,3805,0.017,ck04,n,288.8744026,51.1542215
TIC299153388,1.4459,5885,0.0139,ck04,n,289.0648073,50.4609183
TIC299154193,1.41206,5494,0.0117,ck04,n,289.0297232,49.7697034
TIC299156496,1.01149,5734,0.0092,ck04,n,289.0836324,48.0180689
TIC299158566,0.741042,6088,0.007,ck04,n,289.1995995,49.3056404
TIC299159378,2.11017,6150,0.0306,ck04,n,289.2333767,49.9388952
TIC299160628,0.713438,5905,0.0072,ck04,n,289.1866841,50.9375614
TIC299217801,1.82328,4315,0.0103,ck04,n,289.2906978,51.4089936
TIC299217895,0.788915,5614,0.0067,ck04,n,289.311532,51.3209059
TIC299217986,1.42719,5021,0.0101,ck04,n,289.3997364,51.2502428
TIC299218299,1.0358,5664,0.0092,ck04,n,289.4245955,50.9941198
TIC299218775,1.32332,5923,0.014,ck04,n,289.3586737,50.5984489
TIC299218776,0.888301,5787,0.0069,ck04,n,289.3879904,50.5970115
TIC299219860,2.14959,4908,0.015,ck04,n,289.4390075,49.7312226
TIC29960110,26.3653,3476,0.1251,nextgen,n,42.2476999,-14.5372835
TIC299799658,12.1405,5328,0.0949,ck04,n,38.1209678,-78.0236828
TIC300038935,3.64491,8500,0.0593,ck04,n,107.8436846,-68.8333403
TIC301289516,33.6855,4236,0.1817,ck04,n,351.7717763,-1.2853435
TIC301540319,4.75461,5440,0.0398,ck04,n,166.8010058,3.0399357
